"area","month","date","psi","threshold","q_5y","q_10y","q_5y5y","qr_5y","qr_10y","qr_5y5y","qrh_5y","qrh_10y","q_data_n_5y","q_data_n_10y","q_data_r_5y","q_data_r_10y","p_5y","p_10y","p_5y5y","ez_converged","ratio_5y","ratio_10y","ratio_5y5y"
"EZ",6,2011-06-01,1.5,4,0.123189491765267,0.179007100285143,0.24879477675496,0.127063755731455,0.185643744973215,0.257302330921289,0.13841300440395,0.227254809372644,0.129630484419962,0.161598281409623,0.147287828467813,0.210275627630863,0.0543876883760215,0.0531110059132498,0.102772211019307,TRUE,0.428034635549166,0.286091006841695,0.39942199766059
"EZ",6,2011-06-01,1.5,5,0.0317057117527202,0.0557664893222358,0.13209291285211,0.032972650439109,0.0583621343495766,0.137697214732437,0.0376437914554854,0.0783066654263532,0.0318409461977015,0.0479539836129765,0.0392192116486301,0.0733765211601261,0.00539290557525333,0.00532707684505423,0.0214705581370181,TRUE,0.163556932895415,0.0912762513643895,0.155925870967964
"EZ",7,2011-07-01,1.5,4,0.111615989167056,0.166958156451412,0.240614278839897,0.11503123549501,0.173092509873469,0.248637909715285,0.124884262941908,0.210826331715125,0.112078959413286,0.153457198937639,0.127044979496554,0.196614731243136,0.0530618812460082,0.0519966194031711,0.105852847011779,TRUE,0.461282372719626,0.300397859163177,0.425730923868333
"EZ",7,2011-07-01,1.5,5,0.0229775647864107,0.0474619408479514,0.122901352554652,0.0238974711467702,0.0496658038608763,0.12806484920166,0.0272740345770599,0.0665691443520508,0.0257448493297977,0.0417861178823198,0.0317006237602434,0.0627548263474557,0.0039002217989063,0.00463398224306318,0.0208755120466873,TRUE,0.163206465443663,0.0933032767584689,0.163007352734357
"EZ",8,2011-08-01,1.5,4,0.106710603744977,0.149736220780115,0.222053680027385,0.110097458874474,0.155490556676304,0.229821547255819,0.11996012813728,0.190533631745986,0.104864324524001,0.138609698434634,0.119807853209652,0.18076589901031,0.0533223385743064,0.0507437505359843,0.107837341827328,TRUE,0.484319430433915,0.326346188608877,0.469222068665702
"EZ",8,2011-08-01,1.5,5,0.0254688150762152,0.0423334935818074,0.103207879068875,0.0265029110828784,0.0443616054288921,0.107765018904897,0.0302978139060358,0.0598471656945902,0.0254521297283893,0.039542784079821,0.0315649692370266,0.060483923688847,0.00455872101226122,0.00414244957337656,0.0174197767988154,TRUE,0.172008312521046,0.0933791627540746,0.16164593089515
"EZ",9,2011-09-01,1.5,4,0.0957058092287711,0.129664583838801,0.196909251303293,0.0988111408402104,0.134844685926251,0.20411072602485,0.107879144193686,0.166433238664637,0.0920890223638392,0.118276483986414,0.106258860792273,0.156836345444111,0.0500780331231201,0.0453698229244928,0.0999939258229543,TRUE,0.506805535259454,0.336459850922908,0.48990039754589
"EZ",9,2011-09-01,1.5,5,0.0223868571512179,0.0360029940549697,0.0874498145381504,0.0233062117979069,0.0377605215574345,0.0914399455361735,0.026713056283849,0.0513821275760397,0.023419459178196,0.0328346394346428,0.0293571321621681,0.0514027043096606,0.0040831558692841,0.00353408289170959,0.0147760081561551,TRUE,0.175196033773743,0.0935920041870762,0.161592486407483
"EZ",10,2011-10-01,1.5,4,0.0782301402636467,0.104080717432143,0.163993078316315,0.0808073758455037,0.108406593402488,0.170225332434504,0.0881316698753214,0.134240310681455,0.074200188033755,0.0926968456740339,0.0867009934662372,0.125291652357454,0.0431001733876095,0.036393624018986,0.0849450933141341,TRUE,0.533369298738435,0.33571411919444,0.499015581871855
"EZ",10,2011-10-01,1.5,5,0.0155686226496446,0.0275182498780557,0.0705867980358705,0.0162168469063224,0.0288862680810493,0.0738905356808141,0.0186165988407908,0.0395440977733365,0.0215935151796051,0.0265810876311107,0.0275672612354019,0.0426773114931421,0.00281986553241119,0.00268621466644104,0.0120313527555166,TRUE,0.173884945001967,0.0929927901695033,0.162826709059041
"EZ",11,2011-11-01,1.5,4,0.0936972584494773,0.129232248175542,0.19508344539572,0.0967265420063471,0.134377052245776,0.202183508605614,0.105436303073934,0.165471233682674,0.0968026891287207,0.113912984319272,0.111965892331106,0.151916920997826,0.0482029831534128,0.0434379343825313,0.0952999564121865,TRUE,0.498342876252619,0.323254109660653,0.471353757135957
"EZ",11,2011-11-01,1.5,5,0.0208419410435373,0.0359177782405859,0.0894408064030136,0.0216962250589507,0.0376629648305062,0.093484311759742,0.024849293027554,0.051132580916762,0.0272446206961934,0.033995701405155,0.0343395150791243,0.0539579278853158,0.00372628051774846,0.00349210191735862,0.0150647173536175,TRUE,0.17174787354131,0.092719782764688,0.161147010338316
"EZ",12,2011-12-01,1.5,4,0.130225377972877,0.183244147064561,0.245031341113354,0.134469520084764,0.190230969033441,0.253841824544353,0.147085347110186,0.234921545333112,0.141988215703617,0.161584700834917,0.165363530528987,0.216225276541019,0.0535750547799222,0.0506787984315946,0.0925769600967071,TRUE,0.398417832875069,0.266406667058956,0.364703335484147
"EZ",12,2011-12-01,1.5,5,0.0393303699470771,0.0623418656586975,0.136893884208564,0.040908401680258,0.0652711091550791,0.142836483064098,0.0467817595194858,0.0880116953111265,0.0488418642508072,0.0565755547196446,0.0618525887092179,0.0892245719579024,0.00668047869013135,0.00582939949866704,0.0211776280568698,TRUE,0.163303341507847,0.0893105628834472,0.148264838244206
"EZ",13,2012-01-01,1.5,4,0.127120601940686,0.176780104288634,0.237576653484931,0.131301641223715,0.183615112797598,0.246252157402768,0.143737787197147,0.227200806585591,0.13962704123588,0.154789188013373,0.162918424243563,0.205300456855426,0.0530858783257219,0.0495557315504044,0.0915275921385377,TRUE,0.404304758348547,0.269889176306694,0.37168239703515
"EZ",13,2012-01-01,1.5,5,0.0387694672930443,0.0598823445926736,0.130779252621089,0.0403316829723365,0.0627184923726277,0.136530938692021,0.0461553067582505,0.084769820219461,0.0495066490305179,0.0503096282307067,0.0625294305057624,0.0782830132183948,0.00665790921050271,0.00560821921839112,0.0202333561348005,TRUE,0.165078883890597,0.0894189098977565,0.148196125571522
"EZ",14,2012-02-01,1.5,4,0.151986902144504,0.213250499203141,0.276242639393832,0.156893766722018,0.221144404618391,0.285941789226488,0.171637561342628,0.272021546361744,0.162688636434131,0.193429814843441,0.18626675171128,0.251359410691988,0.058232823503126,0.0564849743351952,0.097345771972857,TRUE,0.371160848004254,0.255421223216867,0.340439123068338
"EZ",14,2012-02-01,1.5,5,0.0507760167035141,0.0771251487493744,0.161274671556913,0.0527870189694822,0.0806817979890645,0.168108912083085,0.0602394787937046,0.107981755399442,0.0484776519822775,0.0655604966331567,0.0595069842466236,0.0986465240155904,0.00850824646296306,0.00714200361516404,0.0242782328602452,TRUE,0.161180658219816,0.0885206303425719,0.144419665557327
"EZ",15,2012-03-01,1.5,4,0.12729584746778,0.177471488546,0.237465381873951,0.131486374350109,0.184330529050996,0.246146463503607,0.143945582729427,0.228156499672268,0.139603408594105,0.155704525983647,0.163997614055056,0.209896728138622,0.0525347598507304,0.0490059333676041,0.0897987706393851,TRUE,0.399545276918549,0.265859017602269,0.36481844736343
"EZ",15,2012-03-01,1.5,5,0.0389168821251502,0.0605570204973372,0.132116040206607,0.0404846265462288,0.0634224407464197,0.137918653457049,0.0463313067582221,0.0857174793288692,0.0527190277061289,0.0562957374474522,0.0672132937641548,0.0894424161751638,0.00663910620384609,0.00564393542277013,0.0203179816639273,TRUE,0.163990797748004,0.0889895651499148,0.147318590739104
"EZ",16,2012-04-01,1.5,4,0.125175595178291,0.177407641472922,0.240467492978514,0.129232838397552,0.184169774960657,0.249064137303785,0.141213253415869,0.227097175164648,0.128291595487348,0.162377327558104,0.149875598513676,0.216277345779434,0.0528429182933842,0.0499843591887837,0.0933756651645582,TRUE,0.408896987395929,0.271403704540886,0.374906103204522
"EZ",16,2012-04-01,1.5,5,0.0358910680733972,0.0587371772491336,0.132153232018035,0.0373328713421303,0.0614993065611904,0.137884529586193,0.0426896472047796,0.0829141600820118,0.0461805542785818,0.0563164796033975,0.0585848235572324,0.0880522353622914,0.00609883976151846,0.00551767384342149,0.0207146236930334,TRUE,0.16336380091493,0.0897192855000979,0.150231673960816
"EZ",17,2012-05-01,1.5,4,0.128335932991443,0.180564499699149,0.242280975258824,0.132521897999292,0.187468186818449,0.251010701064164,0.144946110828278,0.231546471515355,0.131679354555869,0.164614552301414,0.152430328756372,0.218955411292548,0.0531555345972974,0.0501293462449868,0.0921530844346591,TRUE,0.401107555806221,0.267401883464813,0.367128110650163
"EZ",17,2012-05-01,1.5,5,0.038387206652008,0.061088789529339,0.134727544957199,0.0399290300266665,0.0639634603648842,0.140588515273889,0.0456683666430611,0.0862901361933593,0.0414960213877428,0.0567512146393242,0.0517379785243227,0.0884167510558428,0.00652401657818854,0.00571241843156559,0.0208742675657061,TRUE,0.1633903096026,0.089307526499953,0.148477758122985
"EZ",18,2012-06-01,1.5,4,0.101330671560906,0.13152810799832,0.180143982232077,0.104880489388751,0.137104493611798,0.187493912996313,0.115524163094705,0.172842548977447,0.0867524143124605,0.124292646307582,0.10338491898584,0.172140096505637,0.0448955679271672,0.0376323863209013,0.0729636319458125,TRUE,0.428064058327921,0.274479598221301,0.38915200381597
"EZ",18,2012-06-01,1.5,5,0.0318374980735286,0.0444124315665815,0.0944199295812284,0.0331578552404243,0.0466176017373723,0.0989163832018665,0.0381894469418119,0.0642945566286434,0.0285926044464234,0.042963336718153,0.0367222971885102,0.0693945724008148,0.00568556522174405,0.00413474731830991,0.0143378840020688,TRUE,0.171469631570515,0.0886949813850072,0.144949537558489
"EZ",19,2012-07-01,1.5,4,0.112133762461294,0.153512032968664,0.208944029470772,0.115906897431685,0.159676350475566,0.216909391219394,0.127139671597618,0.199358787724186,0.0947845521888745,0.14734040371092,0.111194246801447,0.195272727857797,0.0484343421216353,0.0433896489959916,0.0823673551630873,TRUE,0.417872820296844,0.271734974320015,0.379731622960375
"EZ",19,2012-07-01,1.5,5,0.033112046709132,0.0512015773030073,0.112905333050589,0.0344640599824847,0.0536743184447673,0.118028109738615,0.0395574077457423,0.0732975075046387,0.0266501242573449,0.0420457364889006,0.0335618676416402,0.0636762532615773,0.00573534164893326,0.00478750106522996,0.01748023629342,TRUE,0.166415148181847,0.0891953769316412,0.148102315051319
"EZ",20,2012-08-01,1.5,4,0.115114426309149,0.157428084275906,0.21317874545429,0.118987567970318,0.163729481335104,0.221286296394197,0.130503566105903,0.204061370327918,0.117188894265503,0.140480112345504,0.137498532887915,0.19266070861706,0.0490273110640497,0.0440567900606647,0.0828462666391054,TRUE,0.412037256499602,0.269082816982081,0.374384984470633
"EZ",20,2012-08-01,1.5,5,0.0347501409987602,0.0530211303255056,0.115931701081222,0.0361666474331815,0.0555773828766974,0.121178103187569,0.0414885883399642,0.0757221707050749,0.0392775399291752,0.0515378566500838,0.0495600387628067,0.0831459214884101,0.00600631908191858,0.00493570311169485,0.0178122100070682,TRUE,0.166073426988646,0.0888077641699156,0.146991985668376
"EZ",21,2012-09-01,1.5,4,0.128273855182994,0.180232570434851,0.24161070763369,0.132463987717402,0.18713434798278,0.250336951930345,0.144914155977846,0.231277425051592,0.12651765285758,0.167538037713377,0.147012855553111,0.221853495104799,0.0530697492789236,0.0499722498886816,0.0917577867542238,TRUE,0.400635298645413,0.267039431442484,0.366537125449043
"EZ",21,2012-09-01,1.5,5,0.0385346087477527,0.061121792041271,0.134481634516288,0.0400828992861589,0.063999704128768,0.140339897356573,0.0458512864784746,0.0863845678472544,0.0410862869300457,0.0562287470919521,0.0514484866702198,0.0866199943486045,0.00655108637478013,0.00571269472942319,0.0208077822871233,TRUE,0.163438436127356,0.0892612678010072,0.148267047924763
"EZ",22,2012-10-01,1.5,4,0.136344442489388,0.193165534955217,0.256411948184085,0.140747227285986,0.200413434153906,0.265477594113598,0.15387430050701,0.246991754243413,0.13089721649505,0.183012029872382,0.150692935215,0.237665816785607,0.0551269903500541,0.0529591032105745,0.095370339787611,TRUE,0.39167372184207,0.264249267690832,0.359240636129925
"EZ",22,2012-10-01,1.5,5,0.04166481323403,0.0664559112723164,0.145171067258999,0.0433270097017404,0.069549467362151,0.151386960145466,0.0495056714823335,0.093518949373908,0.0373841972263794,0.0556288555592341,0.046222379308681,0.0827669924259303,0.00702966428354137,0.00621539800803122,0.0224266310700744,TRUE,0.162246698582086,0.0893665795550529,0.148141101773395
"EZ",23,2012-11-01,1.5,4,0.12153498184094,0.169844216634326,0.229870037019876,0.125534620788383,0.17644556510978,0.238296718446631,0.137390179311198,0.21858531079106,0.119609809639254,0.156985165515091,0.137757823866454,0.209244291042297,0.0514201777589694,0.047696710981853,0.0891701438434897,TRUE,0.40960953588771,0.270319692944264,0.374197951296841
"EZ",23,2012-11-01,1.5,5,0.0356814752258196,0.0567240802158179,0.125991094113276,0.0371231446372612,0.0594179019193884,0.131549075322188,0.0425060282034655,0.0804676044246716,0.0324240312348515,0.0523166220313624,0.0401113474601161,0.0809465176324966,0.0061054490680912,0.00531153879080017,0.0195928853367314,TRUE,0.164464759862047,0.0893929038087927,0.148939741984083
"EZ",24,2012-12-01,1.5,4,0.115042357831204,0.160468974227304,0.221017598233967,0.118828625417603,0.166756965283186,0.229149288621743,0.129982844820491,0.206527656883177,0.110178594549519,0.14880240430324,0.128156202193681,0.197689482796856,0.050415752587279,0.04633903017952,0.089240924444225,TRUE,0.424272791258012,0.277883626035214,0.389444475175898
"EZ",24,2012-12-01,1.5,5,0.0322845070594729,0.0520260369972443,0.117875770223518,0.0335938122758279,0.0545108651189201,0.123112662648555,0.0384772915212425,0.0739167529777092,0.0335246489254807,0.0469374186940734,0.0421057016974235,0.0722972223542535,0.00556605493684584,0.00489886611001736,0.0185717826166123,TRUE,0.165686909575632,0.0898695351712007,0.150851928770549
"EZ",25,2013-01-01,1.5,4,0.0984227973502178,0.160029571586966,0.268484795393409,0.102847648596295,0.167710174709572,0.279673310301713,0.115728586427187,0.211127103520672,0.1126816617947,0.154743588825564,0.130993025189281,0.204251441113025,0.0330077118080193,0.0475757026911154,0.117666205649166,TRUE,0.320937933521296,0.283678093911139,0.420727331908172
"EZ",25,2013-01-01,1.5,5,0.0370573509398697,0.0381812776907006,0.123802456935798,0.0390258482024993,0.040623579305589,0.130345959994468,0.0456288131156612,0.0563488558824161,0.0351105838372918,0.0485110157758897,0.0441115585552033,0.0742517854146437,0.00796069427491557,0.00426589451403732,0.0256035648395831,TRUE,0.203985169870203,0.105010306500747,0.196427759177728
"EZ",26,2013-02-01,1.5,4,0.0919065247365533,0.151736193328913,0.262463624535274,0.0960124615340354,0.15895725382834,0.273246263737293,0.107951741819496,0.199274306400132,0.0994485740567664,0.150100419901599,0.115339863754457,0.196028511981899,0.0308678448274623,0.0454116648807473,0.12062785638924,TRUE,0.321498317346233,0.28568475981466,0.441462052360265
"EZ",26,2013-02-01,1.5,5,0.0357410065499022,0.0373469349120878,0.119790996217503,0.0376055683568426,0.0396651312781766,0.12598225379746,0.0439201247434947,0.0548021912269969,0.0289581745616683,0.043847794323326,0.0363459191330639,0.0664371304445071,0.00767972973349611,0.00414795784841783,0.0245414364635914,TRUE,0.204217887644257,0.104574413716866,0.194800741563541
"EZ",27,2013-03-01,1.5,4,0.0892470995134961,0.145832086509632,0.253021831456525,0.0932354577410997,0.152759322558863,0.263529556412381,0.105161919258905,0.192531500128902,0.096126801562495,0.143333788885412,0.111866352348977,0.187129076332125,0.0289082316321028,0.0420270305013088,0.117673172435127,TRUE,0.310056198923552,0.275119251626128,0.446527418165527
"EZ",27,2013-03-01,1.5,5,0.0381211897271735,0.0405260654121474,0.11874146499301,0.0400650808220962,0.0429317060883888,0.124773598442414,0.046858686984771,0.0594870254047327,0.028170129957324,0.0398997813438129,0.0354929948493646,0.0602989439941573,0.00794549415786188,0.00434976131657327,0.0227179001617518,TRUE,0.198314691867036,0.101318156506939,0.18207297413352
"EZ",28,2013-04-01,1.5,4,0.0871738337699024,0.14346128250936,0.249702046175883,0.0910755264330907,0.150282538533523,0.260098954531587,0.102783246467953,0.189731007537064,0.0929171141321327,0.141973984817912,0.108089801127415,0.184960999568098,0.0278855024158612,0.0408403191534977,0.115510509390871,TRUE,0.306179975103932,0.271756915687098,0.444102167188229
"EZ",28,2013-04-01,1.5,5,0.0372950291172107,0.0401386759754502,0.117755854271777,0.0391952298254812,0.0425134355939536,0.123738141977,0.0458695098495661,0.0590035999874023,0.026821256011909,0.0386549315202308,0.0337818187815821,0.0582508933274236,0.0076746136149023,0.00425491455394023,0.0222649982726678,TRUE,0.195804786681285,0.100083996846996,0.179936419902008
"EZ",29,2013-05-01,1.5,4,0.0749944093892805,0.131479900127366,0.234852895287976,0.078376954171129,0.137769357997443,0.244657007230863,0.0884655209877636,0.174705111579428,0.080700533685553,0.127501572258764,0.0939469540132807,0.167578358011059,0.0230077533644687,0.0360413927916726,0.105021554854765,TRUE,0.293552532217996,0.261606741263479,0.429260359404562
"EZ",29,2013-05-01,1.5,5,0.0298504587755853,0.0343890385409537,0.110884857136554,0.0313878252721851,0.0364504573034667,0.116576261367575,0.0368136852793045,0.0509337805205515,0.020446829846125,0.0344858115629569,0.0256739538614855,0.0525565062514995,0.00584763829568525,0.00347813485854692,0.0207807211699303,TRUE,0.186302754172244,0.0954208840122323,0.178258600217131
"EZ",30,2013-06-01,1.5,4,0.0672691912562019,0.120154102415177,0.226041855587555,0.0702717871941828,0.125806800271512,0.235274749581649,0.0792727884361001,0.158906046307455,0.0706495072054573,0.115712627898119,0.0819158541419251,0.150733182737578,0.0198401945510093,0.03217080236865,0.108484108021197,TRUE,0.282335135382065,0.255715925524058,0.46109541382616
"EZ",30,2013-06-01,1.5,5,0.0285506302590672,0.034109737227003,0.104699450854244,0.0299789597571679,0.0360495012052394,0.109878602635064,0.035105236639062,0.0501091169435029,0.016789614870048,0.0284995569927373,0.0210314455332674,0.0433107999373508,0.00539301773918582,0.00331906654809308,0.0184107768334822,TRUE,0.179893424684169,0.0920696940908213,0.167555614941968
"EZ",31,2013-07-01,1.5,4,0.0444234233795854,0.096539701007127,0.202329383961524,0.0464155507659302,0.101096352518346,0.210337788353583,0.0519963309070858,0.126788768464943,0.0530202727800833,0.0884303340783827,0.0625220955378474,0.116978348384122,0.0131236573057998,0.0265923889436466,0.0995988643580859,TRUE,0.282742681908081,0.263040043297515,0.473518644166105
"EZ",31,2013-07-01,1.5,5,0.0141059333721398,0.0201441903393936,0.0858508308548306,0.0148303453646973,0.0213398471562086,0.0901462820000863,0.0173669991293138,0.0297334597271148,0.0158198275879464,0.0227341212078604,0.0203709688496895,0.0355766023087492,0.0025781233160569,0.00189867744420935,0.0164685200179454,TRUE,0.173841084118915,0.0889733384832119,0.182686625033849
"EZ",32,2013-08-01,1.5,4,0.0459847391905041,0.098962451958783,0.205639400057735,0.048044195493338,0.103623655780553,0.213766074010707,0.053824710673142,0.129902539319353,0.0541598608815473,0.0914081779979831,0.0636401269985538,0.119295874665676,0.0135951684020136,0.0272454817951364,0.10070285594399,TRUE,0.282972131438827,0.262927239826735,0.471089046332702
"EZ",32,2013-08-01,1.5,5,0.0147742217824394,0.0208907862833538,0.0878649993024864,0.0155323941114648,0.0221297183221761,0.0922538176127021,0.0181849056261009,0.030807552512196,0.0155425443558758,0.021075009105077,0.0199216484521154,0.0322265791861887,0.0027070441366748,0.00197604203238579,0.0168451960339623,TRUE,0.174283765738128,0.0892935917040392,0.182596194606075
"EZ",33,2013-09-01,1.5,4,0.0467558758403034,0.0993370966034943,0.205570733894313,0.0488440308303158,0.103987326122582,0.213700171991561,0.0548150978844654,0.130640072963976,0.0487682203080495,0.0969413108811764,0.0574311352297481,0.125910381786718,0.0132332711880711,0.026320081232996,0.100575776639007,TRUE,0.270929138384248,0.253108549035767,0.470639661642286
"EZ",33,2013-09-01,1.5,5,0.0162458121659957,0.0230790686190553,0.0896085757029023,0.0170660475333217,0.0244071492564056,0.0940250104969367,0.0199885364564509,0.0339858255576987,0.0142660948034798,0.0217329127429724,0.0183532973767333,0.032956494217338,0.0028734490777477,0.00211517334342057,0.0162293095852426,TRUE,0.16837226499793,0.0866620399293641,0.172606304423347
"EZ",34,2013-10-01,1.5,4,0.0447705912849598,0.0876848100439211,0.242057768574025,0.046997515343318,0.0922491865859512,0.251224581489577,0.0528200883720188,0.11162695445597,0.0429356390860453,0.0791074987121413,0.0506978088430915,0.104453091335292,0.0150129086513438,0.0231002622567471,0.130313423005805,TRUE,0.319440475558637,0.250411554959609,0.518712867320316
"EZ",34,2013-10-01,1.5,5,0.0201291783328512,0.0191685775976933,0.102862057779042,0.0212538755622132,0.02042079687594,0.107835474831907,0.0247318628716373,0.0273829192854027,0.0125983775032026,0.0197304825163328,0.0162471329056584,0.0307852792642134,0.00461916966776184,0.00212466448530516,0.022472314542203,TRUE,0.217333053176154,0.10404415156827,0.208394450687332
"EZ",35,2013-11-01,1.5,4,0.0390760652897102,0.0819616787137626,0.238789702163139,0.0410320224556059,0.0863311829167604,0.248205724042093,0.0458300875515457,0.103928488984627,0.037419701726384,0.0734902110023187,0.0446470966433376,0.098035975081203,0.0137200024901863,0.0224435998182855,0.126152760220674,TRUE,0.334373049854672,0.259970952094162,0.50825886754844
"EZ",35,2013-11-01,1.5,5,0.0134662880686194,0.0133748469862364,0.100822497606274,0.0142413756536918,0.0142864851204412,0.105797891895536,0.0165789481598734,0.0191971342859687,0.011563500686125,0.0188848423139347,0.0150738538120741,0.0297917963553834,0.00299647101752678,0.00143204032212939,0.0239733144576526,TRUE,0.210406009250237,0.100237413895487,0.226595388888502
"EZ",36,2013-12-01,1.5,4,0.0380163675451295,0.0766001118595601,0.2275253432554,0.0399408780156752,0.0807551816082124,0.236643903378049,0.0447180957051943,0.0976137134359973,0.0379822810861788,0.0677545420063309,0.045344400527744,0.0904603425007869,0.0135839727427636,0.0213299591506184,0.122927623884473,TRUE,0.340102006206082,0.264131152030612,0.519462458697239
"EZ",36,2013-12-01,1.5,5,0.013745631978929,0.0128167114737578,0.0925551735658162,0.0145429007158851,0.0137026407038786,0.0972143542720203,0.0169507332352318,0.0184756087409202,0.0116194356074988,0.0167407139290418,0.0151417391642665,0.0264021283098442,0.00317304500226433,0.00140697691921124,0.0219861621193847,TRUE,0.218185151934541,0.102679253555338,0.226161684496347
"EZ",37,2014-01-01,1.5,4,0.0473353821253128,0.0466315385307607,0.190545937219928,0.0506957169598803,0.0507150135665967,0.199628177340713,0.0551422533711221,0.0586049951392086,0.0400694969766527,0.0709135660162864,0.0475536966113916,0.094191404753083,0.0234346748179928,0.0199298544773339,0.124585709615114,TRUE,0.462261433969631,0.392977406013366,0.62408879986155
"EZ",37,2014-01-01,1.5,5,0.0105737330624601,0.00232540276806148,0.0274323623262956,0.0115973515905952,0.00267506387418196,0.0297972646692785,0.0130499336620364,0.00336826640774393,0.011677151047516,0.0173722531963824,0.0150978624087128,0.0272614665269575,0.00381656607113914,0.000449466193610331,0.0106815373387625,TRUE,0.329089451270423,0.168020733242408,0.358473754464295
"EZ",38,2014-02-01,1.5,4,0.0350001613890408,0.0728322074024628,0.220579147704022,0.0367810802236804,0.0768148116424656,0.229530497513097,0.041171990502843,0.092983709843375,0.0329323935428543,0.0642950257732804,0.0394207902754164,0.0860212095768211,0.012357651679524,0.0199390070525784,0.117168216823144,TRUE,0.335978486884348,0.259572426544303,0.510469057892661
"EZ",38,2014-02-01,1.5,5,0.0120380127413235,0.0115407943376222,0.0902358190471118,0.0127412377562964,0.0123445072195177,0.0948163898274906,0.0148654508586614,0.0166903984642385,0.0100411422509776,0.0157164564054931,0.0131183586060753,0.0248265401722622,0.00270755243446529,0.00123491118185566,0.0214368160068122,TRUE,0.21250309320437,0.100037300792628,0.226087663175264
"EZ",39,2014-03-01,1.5,4,0.036437183024472,0.0706377950591016,0.214325448235967,0.038303099442185,0.074490714342958,0.222809908588339,0.0431436806522056,0.0908216594470895,0.0318170148099183,0.0630761854912819,0.0378279945769352,0.0839127583864379,0.0126898381872613,0.019138777270005,0.120169679181043,TRUE,0.331300557188993,0.256928362666645,0.539337231195883
